std_anonym,std_real
15.769266065463595,15.280295994184486
11.70839531350619,12.082966830381645
15.839507949627256,17.1053016212739
14.225222765452354,14.787134519252955
17.16424129897817,16.16218409796692
11.42346892827414,11.752540464956633
14.132620877619777,15.002781603078628
16.128479648603317,14.783209099810676
12.172708498958482,11.670858921413192
10.133333623138766,10.700459486435314
17.2414772415791,15.949562594298417
13.78648928362912,13.117498105456047
11.749507861449334,11.286748848481684
13.144043885425756,12.388355118137476
16.28985251251304,15.528936693553979
17.37200891819208,16.687808115036297
13.285790936020652,12.593164649912755
15.937825709601995,16.937114530810327
15.628650450918828,14.364566631095997
16.330091585060757,14.859044673817506
13.17799866844419,13.46067178995561
13.581003448098093,14.059009013012153
15.676940709783949,16.29619652129242
10.907081293132332,11.186750968169683
11.361098010877559,11.748809557161172
15.121065126780152,14.497665721643575
11.978061230106267,12.516260774758448
10.31678302818856,10.917230833776612
15.294482938959762,16.133423604271744
12.180808854529317,11.458896844883624
10.769271704590231,11.87350903836246
14.448407357464141,13.946340019784735
14.83208349403252,15.417964734383176
15.007807715001851,15.471966882017517
12.801864670417647,13.335274712022388
14.6797924224524,16.113932836166928
12.726981285043248,14.03195523787846
9.421984872082666,10.20800000257544
11.921292148952746,11.36443330949431
11.623592794626042,12.773179910538136
14.404991302144948,14.850504851161372
16.480121544297017,17.402451118403217
14.208375286654006,13.741179061503006
12.693970461404895,12.077992075710805
11.144469002838052,12.260143234422808
13.920315634203927,15.246787967211912
13.020990779844746,12.318816956656738
17.127275358250518,15.698695838953036
15.27600661050812,16.1309441536112
14.621553767044322,15.892993949180763
14.218654244221794,13.65865152466002
16.154920800405762,15.488896057125013
16.940366774357575,15.58451412985719
16.920545902276583,15.798826157550707
17.232967164035713,16.120641191154718
14.690773263856263,15.098431447198257
15.660273256551159,16.012550339886374
13.030377373790792,13.68737165701248
10.749807122228697,10.99162017875962
12.558132419960717,13.784997857645326
14.950509841747596,14.458908103539605
13.669547893938242,14.71425932641195
16.541243281291614,15.372903243114026
14.434880466058953,13.973745420522464
12.299871665869308,13.576019959936934
13.23507305301185,12.39239105308319
15.655845512137267,17.054295405703268
14.925362733324636,14.054014135034516
14.47539956649928,13.25586022899707
12.452237935632272,11.42406994515575
12.463229919623165,13.091626573896676
12.508898163687524,11.845548800010702
14.86001730796877,15.38303909768994
12.982138937889454,12.57958953489066
14.871749270620164,13.681460165337652
12.239706940988837,11.791625600976205
11.543836766961064,11.218499314701033
12.971439504741356,12.03287568253432
13.46604048408684,13.997963383807676
12.606771646320736,13.930132457246929
16.178810605362827,17.15674634933447
11.223042943862108,11.888815421696435
16.458337768344602,17.270029024451787
13.940826186998574,13.561111411962598
10.884771658551148,11.279554238803748
13.99430874161844,13.652984631569824
10.94690472944325,11.48678384428809
11.839910267263097,11.562415753120385
16.409822880423786,17.291698648656098
15.111261321809113,14.122672389007638
14.753472088821232,16.266230793950726
14.817386016004239,15.499359418604934
15.158668775425287,16.195156689580674
10.161712844671316,11.15446077455909
13.431632058793982,12.34524848667351
11.392070506046316,11.157758826179133
13.02012045301835,13.326634940520634
18.282645953788386,16.991306448010906
10.963630184388078,9.994194264375809
17.224653853639968,16.755496760143416
14.102549917566721,14.92333301707254
12.987124135388866,13.458159971320562
14.864090066977486,13.63677950582732
12.2581197240395,11.184416961836346
14.866109904749795,14.308092190472028
